"","i","j","x"
"301",227,103,8.06574923547401
"302",228,103,0.590176773327366
"303",230,103,8.06574923547401
"304",231,103,1.19492581266282
"305",232,103,4.8394495412844
"306",257,103,1.07344536960098
"307",260,103,5.37716615698267
"308",261,103,1.86132674664785
"309",263,103,4.8394495412844
"310",289,103,6.0493119266055
"311",290,103,0.930663373323924
"312",296,103,1.81479357798165
"313",305,103,1.728374836173
"314",306,103,12.098623853211
"315",321,103,2.52807065589484
"316",327,103,2.68858307849134
"317",329,103,0.648140563564875
"318",339,103,0.70136949873687
"319",355,103,1.88361808493106
"320",369,103,1.34429153924567
"321",375,103,2.34166913287955
"322",376,103,1.96193900322341
"323",377,103,12.098623853211
"324",378,103,1.02241891717276
"325",379,103,1.02241891717276
"326",381,103,12.098623853211
"327",408,103,6.0493119266055
"328",410,103,4.8394495412844
"329",413,103,7.44530698659139
"330",416,103,2.19974979149291
"331",417,103,2.54707870593916
"332",418,103,6.0493119266055
"333",422,103,0.36115295084212
"334",431,103,2.05934023033379
"335",442,103,3.02465596330275
"336",450,103,0.604931192660551
"337",454,103,1.30795933548227
"338",462,103,2.4197247706422
"339",486,103,5.37716615698267
"340",492,103,1.86132674664785
"341",530,103,3.02465596330275
"342",538,103,1.91030902945437
"343",595,103,3.456749672346
"344",596,103,2.05061421240865
"345",609,103,0.254707870593916
"346",624,103,1.43273177209078
"347",649,103,0.70648898412911
"348",665,103,1.728374836173
"349",671,103,0.48394495412844
"350",676,103,1.728374836173
"351",681,103,2.0164373088685
"352",682,103,0.879899916597164
"353",715,103,0.768166593854667
"354",719,103,3.456749672346
"355",763,103,2.4197247706422
"356",771,103,3.02465596330275
"357",773,103,3.02465596330275
"358",839,103,2.38564414006978
"359",851,103,2.38564414006978
"360",893,103,6.59924937447873
"361",915,103,3.02465596330275
"362",975,103,12.098623853211
"363",1077,103,0.967889908256881
"364",1111,103,0.711683756071236
"365",1202,103,2.68858307849134
"366",1226,103,6.0493119266055
"367",1266,103,1.86132674664785
"368",1271,103,1.68818007254107
"369",1272,103,3.02465596330275
"370",1284,103,4.032874617737
"371",1316,103,1.27353935296958
"372",1323,103,1.86132674664785
"373",1331,103,0.930663373323924
"374",1380,103,1.86132674664785
"375",1405,103,2.4197247706422
"376",1406,103,2.4197247706422
"377",1433,103,2.68858307849134
"378",1434,103,2.10410849621061
"379",1443,103,2.68858307849134
"380",1444,103,0.864187418086501
"381",1522,103,1.00821865443425
"382",1531,103,3.02465596330275
"383",1539,103,2.19974979149291
"384",1582,103,3.02465596330275
"385",1587,103,0.179238871899422
"386",1608,103,2.10410849621061
"387",1639,103,1.27353935296958
"388",1669,103,1.46649986099527
"389",1672,103,0.711683756071236
"390",1681,103,1.728374836173
"391",1687,103,6.0493119266055
"392",1688,103,2.4197247706422
"393",1691,103,2.0164373088685
"394",1727,103,5.76124945391
"395",1752,103,6.0493119266055
"396",1813,103,2.68858307849134
"397",1817,103,6.0493119266055
"398",1831,103,3.02465596330275
"399",1841,103,0.38819113967522
"400",1877,103,8.06574923547401
"401",1924,103,8.06574923547401
"402",1926,103,0.439949958298582
"403",1928,103,1.05205424810531
"404",1961,103,1.86132674664785
"405",1989,103,2.26849197247706
"406",2024,103,4.032874617737
"407",2137,103,8.06574923547401
"408",2139,103,8.06574923547401
"409",2140,103,1.96193900322341
"410",2142,103,1.86132674664785
"411",2164,103,3.02465596330275
"412",2228,103,1.3337065664957
"413",2247,103,2.4197247706422
"414",2264,103,4.032874617737
"415",2296,103,1.728374836173
"416",2334,103,1.12545338169405
"417",2455,103,2.0164373088685
"418",2457,103,8.06574923547401
"419",2459,103,2.4197247706422
"420",2494,103,1.42336751214247
"421",2505,103,4.032874617737
"422",2509,103,6.0493119266055
"423",2601,103,4.032874617737
"424",2625,103,12.098623853211
"425",2627,103,1.05205424810531
"426",2722,103,2.54707870593916
"427",2726,103,1.34429153924567
"428",2747,103,4.8394495412844
"429",2880,103,8.06574923547401
"430",2887,103,2.304499781564
"431",2908,103,1.27353935296958
"432",2925,103,2.0164373088685
"433",2932,103,1.86132674664785
"434",2946,103,2.0164373088685
"435",2957,103,1.27353935296958
"436",2969,103,1.14137960879349
"437",3013,103,8.06574923547401
"438",3018,103,3.456749672346
"439",3027,103,0.834387851945587
"440",3126,103,2.4197247706422
"441",3187,103,2.4197247706422
"442",3219,103,4.8394495412844
"443",3224,103,3.02465596330275
"444",3316,103,2.19974979149291
"445",3465,103,0.583066209793302
"446",3496,103,2.68858307849134
"447",3497,103,1.728374836173
"448",3498,103,2.4197247706422
"449",3502,103,4.8394495412844
"450",3540,103,12.098623853211
"451",3620,103,2.0164373088685
"452",3724,103,8.06574923547401
"453",3754,103,1.18035354665473
"454",3771,103,1.42336751214247
"455",3824,103,6.0493119266055
"456",3828,103,2.19974979149291
"457",3841,103,3.2262996941896
"458",3892,103,0.549937447873228
"459",3893,103,2.49089314624933
"460",3894,103,1.27353935296958
"461",3896,103,1.34429153924567
"462",4223,103,2.84673502428494
"463",4286,103,3.7226534932957
"464",4303,103,1.86132674664785
"465",4413,103,4.8394495412844
"466",4499,103,3.02465596330275
"467",4507,103,1.86132674664785
"468",4581,103,2.4197247706422
"469",4594,103,0.967889908256881
"470",4647,103,1.51232798165138
"471",4678,103,1.51232798165138
"472",4690,103,3.02465596330275
"473",4765,103,2.19974979149291
"474",4798,103,4.032874617737
"475",4873,103,4.8394495412844
"476",4934,103,2.0164373088685
"477",4987,103,6.91349934469201
"478",4990,103,1.34429153924567
"479",5036,103,6.0493119266055
"480",5050,103,6.0493119266055
"481",5210,103,1.34429153924567
"482",5221,103,4.032874617737
"483",5276,103,12.098623853211
"484",5513,103,2.0164373088685
"485",5549,103,1.86132674664785
"486",5552,103,4.39949958298582
"487",5822,103,1.6131498470948
"488",5911,103,2.4197247706422
"489",5955,103,1.51232798165138
"490",5995,103,1.09987489574646
"491",6057,103,6.0493119266055
"492",6188,103,0.549937447873228
"493",6638,103,2.68858307849134
"494",6639,103,6.0493119266055
"495",6922,103,12.098623853211
"496",6945,103,0.930663373323924
"497",7106,103,2.0164373088685
"498",7228,103,1.09987489574646
"499",7244,103,4.8394495412844
"500",7307,103,4.032874617737
"501",7316,103,8.06574923547401
"502",7329,103,0.32262996941896
"503",7456,103,8.06574923547401
"504",7481,103,0.896194359497112
"505",7575,103,12.098623853211
"506",7597,103,2.4197247706422
"507",7715,103,2.4197247706422
"508",7740,103,4.032874617737
"509",7865,103,6.0493119266055
"510",8218,103,0.806574923547401
"511",8221,103,2.68858307849134
"512",8314,103,2.68858307849134
"513",8466,103,1.86132674664785
"514",8791,103,8.06574923547401
"515",8884,103,1.86132674664785
"516",9334,103,2.4197247706422
"517",9527,103,2.4197247706422
"518",9600,103,1.27353935296958
"519",9611,103,4.8394495412844
"520",9694,103,2.68858307849134
"521",9710,103,6.0493119266055
"522",9784,103,12.098623853211
"523",9887,103,8.06574923547401
"524",10198,103,0.396676191908558
"525",10213,103,4.032874617737
"526",10341,103,4.032874617737
"527",10342,103,6.91349934469201
"528",10344,103,6.0493119266055
"529",10345,103,6.0493119266055
"530",10560,103,8.06574923547401
"531",10606,103,4.8394495412844
"532",10671,103,6.0493119266055
"533",11375,103,6.0493119266055
"534",11377,103,8.06574923547401
"535",11378,103,8.06574923547401
"536",11460,103,12.098623853211
"537",11509,103,12.098623853211
"538",11666,103,2.68858307849134
"539",11725,103,6.0493119266055
"540",12243,103,6.0493119266055
"541",12248,103,3.02465596330275
"542",12250,103,1.152249890782
"543",12373,103,2.54707870593916
"544",12441,103,4.8394495412844
"545",12448,103,4.8394495412844
"546",12621,103,3.02465596330275
"547",12782,103,12.098623853211
"548",13066,103,2.68858307849134
"549",13202,103,6.0493119266055
"550",13220,103,8.06574923547401
"551",13369,103,4.8394495412844
"552",13584,103,8.06574923547401
"553",14157,103,2.68858307849134
"554",14255,103,2.26849197247706
"555",14657,103,1.728374836173
"556",14813,103,4.8394495412844
"557",15259,103,6.0493119266055
"558",15354,103,2.0164373088685
"559",15357,103,3.02465596330275
"560",15833,103,12.098623853211
"561",15835,103,12.098623853211
"562",15838,103,12.098623853211
"563",16058,103,12.098623853211
"564",16465,103,6.91349934469201
"565",16586,103,8.06574923547401
"566",17626,103,8.06574923547401
"567",17657,103,4.032874617737
"568",17739,103,8.06574923547401
"569",17741,103,8.06574923547401
"570",17744,103,8.06574923547401
"571",17894,103,12.098623853211
"572",18475,103,8.06574923547401
"573",18499,103,2.19974979149291
"574",18684,103,3.456749672346
"575",18715,103,6.45259938837921
"576",18751,103,8.06574923547401
"577",19733,103,0.834387851945587
"578",20413,103,6.91349934469201
"579",21132,103,3.456749672346
"580",21154,103,4.032874617737
"581",21442,103,6.0493119266055
"582",21443,103,6.0493119266055
"583",21444,103,6.0493119266055
"584",21580,103,8.06574923547401
"585",21934,103,3.2262996941896
"586",22009,103,2.4197247706422
"587",22014,103,2.0164373088685
"588",22078,103,5.37716615698267
"589",22414,103,4.8394495412844
"590",23503,103,2.54707870593916
"591",24509,103,8.06574923547401
"592",24582,103,6.0493119266055
"593",24740,103,6.0493119266055
"594",24865,103,0.930663373323924
"595",25059,103,8.06574923547401
"596",25109,103,4.8394495412844
"597",25285,103,2.19974979149291
"598",25757,103,2.68858307849134
"599",26282,103,2.68858307849134
"600",26284,103,2.4197247706422
"601",28906,103,3.02465596330275
"602",29543,103,8.06574923547401
"603",29545,103,4.8394495412844
"604",29676,103,6.0493119266055
"605",30288,103,4.8394495412844
"606",30362,103,8.06574923547401
"607",30804,103,3.456749672346
"608",30807,103,1.09987489574646
"609",30809,103,6.0493119266055
"610",30846,103,2.4197247706422
"611",31072,103,8.06574923547401
"612",31166,103,8.06574923547401
"613",31505,103,3.456749672346
"614",31726,103,12.098623853211
"615",31899,103,2.19974979149291
"616",32953,103,6.0493119266055
"617",33438,103,8.06574923547401
"618",33948,103,8.06574923547401
"619",34120,103,4.8394495412844
"620",34217,103,4.8394495412844
"621",34553,103,8.06574923547401
"622",34556,103,8.06574923547401
"623",34744,103,12.098623853211
"624",34930,103,8.06574923547401
"625",34932,103,12.098623853211
"626",36065,103,3.456749672346
"627",36202,103,2.68858307849134
"628",36691,103,24.197247706422
"629",37902,103,12.098623853211
"630",37952,103,12.098623853211
"631",38801,103,12.098623853211
"632",38803,103,4.8394495412844
"633",38804,103,12.098623853211
"634",38814,103,1.34429153924567
"635",40019,103,3.456749672346
"636",40194,103,4.8394495412844
"637",40406,103,4.8394495412844
"638",41035,103,8.06574923547401
"639",41204,103,12.098623853211
"640",41672,103,12.098623853211
"641",41674,103,12.098623853211
"642",41799,103,4.8394495412844
"643",42787,103,4.032874617737
"644",43462,103,8.06574923547401
"645",43471,103,8.06574923547401
"646",43475,103,8.06574923547401
"647",44195,103,4.032874617737
"648",44312,103,6.0493119266055
"649",47287,103,12.098623853211
"650",48368,103,6.0493119266055
"651",48976,103,8.06574923547401
"652",51395,103,8.06574923547401
"653",51689,103,6.0493119266055
"654",52096,103,12.098623853211
"655",52100,103,12.098623853211
"656",52289,103,4.8394495412844
"657",53356,103,6.0493119266055
"658",54318,103,4.032874617737
"659",57898,103,12.098623853211
"660",58790,103,6.0493119266055
"661",59649,103,4.032874617737
"662",61228,103,4.8394495412844
"663",61413,103,4.8394495412844
"664",64297,103,4.8394495412844
"665",64299,103,4.8394495412844
"666",65484,103,4.032874617737
"667",65752,103,12.098623853211
"668",66062,103,8.06574923547401
"669",67360,103,3.7226534932957
"670",67363,103,6.0493119266055
"671",68365,103,4.8394495412844
"672",71310,103,12.098623853211
"673",71372,103,8.06574923547401
"674",71373,103,8.06574923547401
"675",74027,103,6.0493119266055
"676",74404,103,12.098623853211
"677",76119,103,4.8394495412844
"678",81647,103,6.0493119266055
"679",83449,103,6.0493119266055
"680",83668,103,12.098623853211
"681",84157,103,8.06574923547401
"682",85720,103,4.8394495412844
"683",89751,103,12.098623853211
"684",89960,103,12.098623853211
"685",89962,103,12.098623853211
"686",90866,103,8.06574923547401
"687",92387,103,4.8394495412844
"688",93958,103,6.0493119266055
"689",99948,103,12.098623853211
"690",100049,103,4.8394495412844
"691",105372,103,8.06574923547401
"692",108299,103,4.8394495412844
"693",110295,103,4.8394495412844
"694",110303,103,4.8394495412844
"695",120280,103,3.456749672346
"696",123440,103,6.0493119266055
"697",126912,103,8.06574923547401
"698",3,160,2.01926757687891
"699",4,160,8.38632750397456
"700",8,160,0.909953424184923
"701",14,160,0.890370495400456
"702",18,160,0.425060435132957
"703",38,160,6.89542483660131
"704",43,160,22.1638655462185
"705",62,160,2.09658187599364
"706",63,160,6.08419838523645
"707",82,160,9.12629757785467
"708",83,160,7.38795518207283
"709",84,160,7.56814921090387
"710",90,160,1.69251336898396
"711",92,160,1.8978233495233
"712",104,160,8.27450980392157
"713",130,160,3.31274858697928
"714",160,160,73.0103806228374
"715",221,160,6.74552429667519
"716",257,160,1.1471131890834
"717",301,160,16.3312693498452
"718",309,160,51.7156862745098
"719",329,160,2.77048319327731
"720",357,160,14.7759103641457
"721",492,160,5.96719457013575
"722",538,160,8.1656346749226
"723",545,160,23.868778280543
"724",624,160,2.04140866873065
"725",715,160,3.28353563647681
"726",792,160,14.1042780748663
"727",1331,160,23.868778280543
"728",1691,160,25.8578431372549
"729",2256,160,51.7156862745098
"730",2264,160,25.8578431372549
"731",2334,160,7.21614227086183
"732",2395,160,77.5735294117647
"733",2428,160,15.9125188536953
"734",2848,160,14.7759103641457
"735",3027,160,10.6997971602434
"736",3893,160,4.56314878892734
"737",4194,160,51.7156862745098
"738",4678,160,19.3933823529412
"739",6169,160,77.5735294117647
"740",7368,160,23.868778280543
"741",7459,160,103.43137254902
"742",7715,160,31.0294117647059
"743",10190,160,11.0819327731092
"744",10198,160,5.08678881388621
"745",17362,160,77.5735294117647
"746",24968,160,77.5735294117647
"747",26273,160,77.5735294117647
"748",28778,160,103.43137254902
"749",32466,160,51.7156862745098
"750",70458,160,77.5735294117647
"751",70463,160,77.5735294117647
"752",96983,160,103.43137254902
"753",99190,160,77.5735294117647
"754",99191,160,77.5735294117647
"755",108201,160,103.43137254902
"756",1,162,14.2721861471861
"757",3,162,2.60057187931374
"758",18,162,1.64227895392279
"759",22,162,4.81471339905075
"760",92,162,1.83312482624409
"761",162,162,342.532467532468
"762",257,162,2.21601411527474
"763",649,162,8.75082946250829
"764",715,162,6.34319384319384
"765",2334,162,27.8805496828753
"766",4678,162,74.9289772727273
"767",4810,162,399.621212121212
"768",4811,162,399.621212121212
"769",7715,162,119.886363636364
"770",10198,162,19.6535022354694
"771",13217,162,92.2202797202797
"772",18475,162,199.810606060606
"773",21154,162,99.905303030303
"774",96983,162,399.621212121212
"775",108201,162,399.621212121212
"776",1,215,1.90295815295815
"777",2,215,8.88047138047138
"778",3,215,0.866857293104582
"779",5,215,1.61463116008571
"780",8,215,0.468763885186173
"781",12,215,1.50800457404231
"782",14,215,1.26135820181731
"783",18,215,0.656911581569116
"784",21,215,1.82683982683983
"785",22,215,0.6419617865401
"786",30,215,4.70142602495544
"787",37,215,1.54692082111437
"788",40,215,1.32106185825194
"789",43,215,11.4177489177489
"790",62,215,2.16011466011466
"791",80,215,1.52965057271277
"792",82,215,4.70142602495544
"793",83,215,3.80591630591631
"794",84,215,7.79748706577975
"795",90,215,0.581267217630854
"796",92,215,1.71091650449449
"797",95,215,0.803258717831582
"798",96,215,0.455408788742122
"799",104,215,4.26262626262626
"800",108,215,53.2828282828283
"801",109,215,39.9621212121212
"802",110,215,39.9621212121212
"803",112,215,53.2828282828283
"804",113,215,53.2828282828283
"805",114,215,39.9621212121212
"806",117,215,53.2828282828283
"807",124,215,53.2828282828283
"808",144,215,1.09485263594853
"809",189,215,2.42194674012856
"810",215,215,59.9431818181818
"811",221,215,10.4249011857708
"812",257,215,1.4773427435165
"813",329,215,1.42721861471861
"814",339,215,1.15832235397453
"815",369,215,8.88047138047138
"816",422,215,1.59053218754711
"817",437,215,22.8354978354978
"818",530,215,19.9810606060606
"819",538,215,4.20653907496013
"820",545,215,12.2960372960373
"821",624,215,1.05163476874003
"822",649,215,1.16677726166777
"823",671,215,3.1969696969697
"824",715,215,1.69151835818502
"825",1298,215,39.9621212121212
"826",1841,215,1.70960946362016
"827",1867,215,3.89874353288987
"828",1926,215,2.90633608815427
"829",2140,215,4.32022932022932
"830",2157,215,8.88047138047138
"831",2334,215,3.71740662438337
"832",2428,215,8.1973581973582
"833",2869,215,7.61183261183261
"834",2969,215,1.50800457404231
"835",3461,215,16.8261562998405
"836",3561,215,6.66035353535354
"837",3754,215,1.29958117762996
"838",4507,215,12.2960372960373
"839",4882,215,17.7609427609428
"840",5043,215,7.61183261183261
"841",5480,215,12.2960372960373
"842",5498,215,14.5316804407713
"843",7228,215,7.26584022038567
"844",7435,215,11.4177489177489
"845",7715,215,15.9848484848485
"846",8218,215,5.32828282828283
"847",9436,215,26.6414141414141
"848",10183,215,19.9810606060606
"849",10198,215,7.86140089418778
"850",10566,215,14.5316804407713
"851",10567,215,19.9810606060606
"852",10568,215,39.9621212121212
"853",10570,215,39.9621212121212
"854",11027,215,39.9621212121212
"855",11101,215,13.3207070707071
"856",15400,215,22.8354978354978
"857",15972,215,31.969696969697
"858",16363,215,39.9621212121212
"859",17158,215,39.9621212121212
"860",17161,215,39.9621212121212
"861",17409,215,10.6565656565657
"862",19567,215,39.9621212121212
"863",22219,215,39.9621212121212
"864",26273,215,39.9621212121212
"865",27098,215,53.2828282828283
"866",28147,215,79.9242424242424
"867",34805,215,15.9848484848485
"868",40192,215,31.969696969697
"869",46258,215,19.9810606060606
"870",53375,215,53.2828282828283
"871",74092,215,31.969696969697
"872",76410,215,26.6414141414141
"873",80656,215,53.2828282828283
"874",83907,215,159.848484848485
"875",83909,215,159.848484848485
"876",99190,215,39.9621212121212
"877",99191,215,39.9621212121212
"878",102864,215,31.969696969697
"879",112230,215,79.9242424242424
"880",117994,215,39.9621212121212
"881",117995,215,39.9621212121212
"882",123068,215,79.9242424242424
"883",123073,215,79.9242424242424
"884",1,221,1.47412251285491
"885",2,221,6.8792383933229
"886",3,221,1.20871650728667
"887",4,221,6.6933130313412
"888",5,221,2.5015412339356
"889",8,221,1.45250781325293
"890",14,221,1.15476455095951
"891",18,221,0.339250112547431
"892",21,221,0.707578806170355
"893",30,221,3.64194973764154
"894",37,221,0.399439648644556
"895",38,221,1.37584767866458
"896",45,221,4.26987210620042
"897",62,221,0.83666412891765
"898",63,221,2.42796649176102
"899",80,221,1.18494058449581
"900",82,221,3.64194973764154
"901",83,221,2.94824502570981
